Using /tmp/report_matmul_tvmcuda_16x1024x512.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_tvmcuda_16x1024x512.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.308887,10208,359,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308898,10272,362,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308909,10272,365,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308920,10240,368,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308932,10304,371,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308943,10272,374,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308954,10272,377,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308966,10239,380,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308977,10304,383,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.308988,10304,386,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309000,10272,389,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309011,10240,392,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309022,10240,395,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309033,10272,398,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309045,10208,401,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309056,10240,404,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309067,10336,407,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309078,10272,410,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309089,10240,413,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309100,10208,416,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309112,10240,419,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309123,10240,422,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309134,10240,425,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309145,10400,428,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309156,10240,431,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309167,10240,434,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309178,10272,437,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309189,10208,440,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309200,10272,443,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309212,10272,446,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309223,10400,449,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309234,10272,452,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309246,10240,455,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309257,10240,458,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309268,10271,461,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309279,10240,464,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309290,10240,467,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309301,10208,470,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309312,10208,473,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309323,10240,476,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309334,10240,479,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309346,10208,482,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309357,10272,485,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309368,10240,488,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309379,10240,491,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309390,10240,494,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309401,10240,497,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309412,10304,500,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309424,10272,503,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309435,10272,506,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309446,10240,509,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309457,10304,512,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309469,10240,515,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309480,10240,518,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309491,10240,521,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309502,10240,524,64,1,1,256,1,1,60,20480,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.309514,6816,526,,,,,,,,,,65536,9615.023,Device,Pageable,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy DtoH]

