Using /tmp/report_matmul_tvmcuda_512x3072x1024.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_tvmcuda_512x3072x1024.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.744864,325503,210,,,,,,,,,,2097152,6442.804,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.745751,2720023,217,,,,,,,,,,12582912,4626.031,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.752284,297183,227,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.752582,298527,230,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.752882,297279,233,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.753180,296895,236,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.753478,298399,239,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.753777,296479,242,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.754075,300095,245,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.754376,296927,248,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.754674,298431,251,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.754974,296607,254,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.755271,297727,257,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.755570,299519,260,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.755870,309407,263,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.756180,296671,266,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.756478,300479,269,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.756779,299295,272,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.757080,295807,275,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.757376,310910,278,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.757688,297631,281,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.757987,299455,284,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.758287,297279,287,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.758585,297727,290,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.758884,297727,293,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.759183,297119,296,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.759481,297407,299,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.759779,298047,302,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.760078,297695,305,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.760377,310623,308,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.760689,301535,311,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.760991,299583,314,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.761292,311295,317,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.761605,297471,320,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.761903,296607,323,768,1,1,64,1,1,80,6144,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
