Using /tmp/report_matmul_tvmcuda_1024x5x1.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_tvmcuda_1024x5x1.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.295030,3968,293,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295036,3904,296,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295042,3936,299,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295047,3936,302,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295052,3936,305,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295058,3936,308,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295063,3968,311,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295069,3936,314,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295074,3904,317,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295081,3904,320,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295092,4224,323,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295097,3968,326,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295103,3936,329,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295108,3936,332,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295114,3936,335,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295119,3936,338,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295124,3904,341,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295130,3936,344,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295136,3903,347,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295141,3936,350,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295146,3936,353,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295151,3936,356,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295157,3936,359,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295162,3904,362,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295168,3936,365,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295173,3936,368,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295178,3936,371,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295185,3936,374,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295196,3936,377,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295202,3936,380,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295206,3936,383,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295212,3936,386,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295218,3936,389,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295223,3904,392,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295231,3936,395,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295237,3936,398,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295261,3904,401,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295266,3936,404,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295271,3936,407,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295277,3936,410,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295283,3936,413,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295288,3936,416,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295294,3968,419,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295300,3936,422,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295313,3936,425,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295320,3936,428,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295325,3968,431,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295331,3936,434,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295349,4096,437,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295355,3936,440,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295363,3936,443,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295368,3936,446,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295374,3936,449,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295379,3936,452,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295384,3936,455,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295397,3936,458,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295403,3968,461,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295408,3904,464,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295414,3936,467,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295419,3935,470,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295424,3904,473,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295429,3936,476,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295435,4032,479,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295441,3936,482,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295446,3904,485,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295452,3936,488,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295457,3936,491,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295463,3904,494,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295468,3936,497,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295474,3936,500,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295479,3936,503,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295484,3936,506,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295497,3968,509,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295503,3904,512,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295509,3968,515,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295514,3968,518,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295519,3904,521,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295525,3936,524,8,1,1,32,1,1,42,532,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.295548,3168,526,,,,,,,,,,20480,6464.646,Device,Pageable,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy DtoH]

