Using /tmp/report_matmul_tvmcuda_1x1024x1024.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_tvmcuda_1x1024x1024.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.299622,2560,210,,,,,,,,,,4096,1600.000,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.300107,902141,217,,,,,,,,,,4194304,4649.278,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.303917,21536,227,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.303940,13343,230,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.303954,12992,233,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.303968,12960,236,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.303982,12992,239,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.303996,12960,242,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304010,12960,245,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304024,12960,248,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304350,12992,251,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304364,12960,254,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304378,12960,257,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304391,12992,260,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304405,12992,263,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304419,12992,266,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304433,12992,269,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304447,13024,272,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304461,13056,275,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304475,12992,278,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304489,12992,281,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304502,12992,284,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304516,12960,287,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304530,12992,290,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304544,12959,293,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304558,12992,296,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304572,12992,299,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304586,13120,302,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304600,13024,305,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.304613,12992,308,32,1,1,32,1,1,110,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
