Using /tmp/report_matmul_mlircuda_1x1024x1024.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_mlircuda_1x1024x1024.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.305738,84096,325,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305889,84064,336,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306027,84064,347,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306175,84064,358,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306318,84096,369,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306458,84096,380,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306599,84192,391,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306752,84096,402,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306895,84064,413,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307037,84064,424,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307182,84064,435,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307322,84096,446,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307458,84096,457,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307601,84063,468,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307737,84096,479,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307882,84031,490,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308022,84128,501,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308178,84063,512,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308317,84064,523,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308458,84351,534,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308601,84384,545,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308744,84063,556,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308918,84064,567,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309072,84032,578,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309216,84096,589,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309363,84063,600,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309514,84064,611,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309655,84095,622,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309797,84096,633,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309935,84095,644,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310080,84064,655,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310220,84063,666,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310356,84096,677,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310500,84415,688,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310635,84064,699,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310780,84063,710,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310924,84096,721,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311073,84031,732,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311215,84096,743,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311358,84287,754,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311501,84064,765,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311639,84063,776,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311781,84032,787,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.311917,84064,798,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312057,84128,809,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312200,84064,820,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312337,84256,831,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312479,84064,842,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312616,84064,853,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312754,84384,864,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.312906,84064,875,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313049,84064,886,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313192,84096,897,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313338,84064,908,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313482,84096,919,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313621,84096,930,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313758,84063,941,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.313900,84064,952,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314041,84063,963,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314183,84096,974,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314337,84095,985,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314485,84064,996,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314624,84063,1007,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314763,84064,1018,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.314905,84095,1029,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315047,84064,1040,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315188,84095,1051,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315331,84096,1062,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315475,84095,1073,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315644,84064,1084,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315789,84095,1095,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.315931,84064,1106,8,1,1,32,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.316072,2143,0,,,,,,,,,,8192,3822.678,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]
0.316074,2655,0,,,,,,,,,,4096,1542.750,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]
0.316077,5088,0,,,,,,,,,,53248,10465.409,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]

