Using /tmp/report_matmul_tvmcuda_512x1024x3072.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_tvmcuda_512x1024x3072.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.344865,1346203,210,,,,,,,,,,6291456,4673.482,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.346773,2652151,217,,,,,,,,,,12582912,4744.418,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.352168,380382,227,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.352549,381279,230,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.352931,379295,233,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.353312,379966,236,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.353692,381311,239,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.354075,380319,242,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.354456,379486,245,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.354836,381215,248,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.355218,379455,251,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.355599,375519,254,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.355975,380670,257,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.356357,379743,260,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.356738,380223,263,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.357119,378462,266,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.357498,381791,269,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.357881,379743,272,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.358261,378910,275,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.358641,376543,278,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.359019,381695,281,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.359401,380639,284,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.359783,377854,287,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.360162,380479,290,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.360543,377535,293,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.360921,379166,296,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.361301,377855,299,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.361680,379071,302,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.362060,377790,305,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.362439,376959,308,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.362817,379775,311,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.363197,377951,314,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.363576,381662,317,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.363959,381887,320,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.364341,378303,323,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.364721,380798,326,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.365102,376991,329,256,1,1,128,1,1,72,12288,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
