Using /tmp/report_matmul_mlircuda_16x1024x512.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_mlircuda_16x1024x512.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.299195,75744,226,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.299335,75776,237,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.299471,75776,248,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.299611,75776,259,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.299751,75744,270,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.299885,75744,281,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300026,75872,292,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300158,75840,303,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300292,76096,314,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300437,75744,325,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300572,75743,336,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300717,75776,347,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300865,75775,358,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.300998,75808,369,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301138,75775,380,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301286,75808,391,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301425,75775,402,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301557,75776,413,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301692,75775,424,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301835,75744,435,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.301970,75807,446,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302109,75776,457,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302251,75775,468,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302383,75776,479,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302525,75775,490,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302661,75744,501,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302827,75775,512,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.302959,75776,523,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303111,75775,534,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303250,75776,545,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303384,75807,556,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303523,75776,567,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303657,75744,578,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303794,75776,589,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.303937,75744,600,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.304454,75776,611,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.304587,75743,622,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.304724,75744,633,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.304857,75775,644,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.304989,75872,655,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305132,75743,666,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305265,75744,677,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305407,75775,688,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305546,75808,699,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305681,75775,710,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305826,75776,721,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.305959,75775,732,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306092,75776,743,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306234,75744,754,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306364,75776,765,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306495,75776,776,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306631,75776,787,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306763,75776,798,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.306893,75808,809,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307032,75776,820,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307164,75935,831,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307306,75776,842,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307442,75743,853,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307575,75744,864,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307711,75775,875,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307848,75776,886,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.307980,75775,897,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308121,75776,908,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308253,75743,919,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308384,75776,930,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308522,75808,941,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308666,75776,952,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308808,75776,963,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.308947,75840,974,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309080,76000,985,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309220,75776,996,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309353,75744,1007,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309484,75776,1018,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309624,75776,1029,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309756,75808,1040,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.309886,75776,1051,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310026,75775,1062,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310156,75776,1073,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310289,75807,1084,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310424,75776,1095,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310563,75807,1106,4,1,1,64,2,1,164,34816,0,,,,,Tesla V100-SXM2-16GB (0),1,14,matmul_dispatch_0
0.310693,3839,0,,,,,,,,,,32768,8535.556,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]
0.310697,2719,0,,,,,,,,,,4096,1506.436,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]
0.310700,3296,0,,,,,,,,,,28672,8699.029,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]
0.310850,2143,0,,,,,,,,,,4096,1911.339,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]
0.310852,3328,0,,,,,,,,,,28672,8615.385,,,Tesla V100-SXM2-16GB (0),0,0,[CUDA Unified Memory memcpy DtoH]

