Using /tmp/report_matmul_tvmcuda_3072x1024x512.sqlite for SQL queries.
Running [/usr/local/cuda-11.4/nsight-systems-2021.2.4/target-linux-x64/reports/gputrace.py /tmp/report_matmul_tvmcuda_3072x1024x512.sqlite]... 

Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
0.355574,1304507,210,,,,,,,,,,6291456,4822.861,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.357428,326271,217,,,,,,,,,,2097152,6427.638,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
0.360697,309695,227,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.361007,319391,230,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.361328,301055,233,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.361630,314271,236,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.361945,311647,239,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.362257,311391,242,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.362570,306591,245,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.362877,312735,248,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.363191,300639,251,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.363492,299007,254,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.363792,299199,257,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.364092,301247,260,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.364394,299550,263,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.364695,299039,266,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.364995,298943,269,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.365295,300671,272,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.365596,299615,275,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.365897,301663,278,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.366199,297951,281,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.366498,305247,284,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.366804,300639,287,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.367106,298399,290,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.367405,298527,293,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.367705,299135,296,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.368005,299871,299,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.368306,299935,302,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.368606,299967,305,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.368907,298047,308,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.369206,299679,311,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.369507,311327,314,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.369819,300831,317,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.370121,302975,320,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.370425,315647,323,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.370741,311167,326,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.371053,301695,329,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.371356,303071,332,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.371660,298719,335,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.371959,301119,338,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.372261,299615,341,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.372562,312574,344,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.372875,302559,347,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.373179,314207,350,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.373494,306911,353,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.373801,305727,356,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.374108,299839,359,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.374409,305119,362,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.374715,304031,365,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.375020,302271,368,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.375323,306047,371,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.375630,299935,374,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.375931,299743,377,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.376232,319871,380,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.376552,304575,383,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.376858,313023,386,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.377172,308415,389,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.377482,311999,392,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.377794,320319,395,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.378116,300670,398,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.378417,303487,401,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.378722,311423,404,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.379034,304575,407,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.379340,317663,410,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.379659,305695,413,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.379965,304927,416,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.380271,305311,419,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.380577,306975,422,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.380885,311327,425,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.381197,312287,428,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.381511,305983,431,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.381817,301631,434,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.382120,298143,437,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.382419,299647,440,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.382720,305951,443,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
0.383027,302303,446,1024,1,1,64,1,1,128,7168,0,,,,,Tesla V100-SXM2-16GB (0),1,7,matmul_kernel0
